Product code,Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality
IDCJAC0009,070293,1985,01,29,0.0,,Y
IDCJAC0009,070293,1985,01,30,0.0,,Y
IDCJAC0009,070293,1985,01,31,0.0,,Y
IDCJAC0009,070293,1985,02,01,0.0,,Y
IDCJAC0009,070293,1985,02,02,0.0,,Y
IDCJAC0009,070293,1985,02,03,0.0,,Y
IDCJAC0009,070293,1985,02,04,0.0,,Y
IDCJAC0009,070293,1985,02,05,0.0,,Y
IDCJAC0009,070293,1985,02,06,0.0,,Y
IDCJAC0009,070293,1985,02,07,3.6,1,Y
IDCJAC0009,070293,1985,02,08,3.2,1,Y
IDCJAC0009,070293,1985,02,09,0.0,,Y
IDCJAC0009,070293,1985,02,10,0.0,,Y
IDCJAC0009,070293,1985,02,11,0.0,,Y
IDCJAC0009,070293,1985,02,12,0.0,,Y
IDCJAC0009,070293,1985,02,13,0.0,,Y
IDCJAC0009,070293,1985,02,14,0.0,,Y
IDCJAC0009,070293,1985,02,15,0.0,,Y
IDCJAC0009,070293,1985,02,16,0.0,,Y
IDCJAC0009,070293,1985,02,17,0.0,,Y
IDCJAC0009,070293,1985,02,18,0.0,,Y
IDCJAC0009,070293,1985,02,19,0.0,,Y
IDCJAC0009,070293,1985,02,20,0.0,,Y
IDCJAC0009,070293,1985,02,21,0.0,,Y
IDCJAC0009,070293,1985,02,22,0.0,,Y
IDCJAC0009,070293,1985,02,23,0.0,,Y
IDCJAC0009,070293,1985,02,24,0.0,,Y
IDCJAC0009,070293,1985,02,25,0.0,,Y
IDCJAC0009,070293,1985,02,26,0.0,,Y
IDCJAC0009,070293,1985,02,27,0.0,,Y
IDCJAC0009,070293,1985,02,28,0.0,,Y
IDCJAC0009,070293,1985,03,01,0.0,,Y
IDCJAC0009,070293,1985,03,02,0.0,,Y
IDCJAC0009,070293,1985,03,03,0.0,,Y
IDCJAC0009,070293,1985,03,04,0.0,,Y
IDCJAC0009,070293,1985,03,05,0.0,,Y
IDCJAC0009,070293,1985,03,06,0.0,,Y
IDCJAC0009,070293,1985,03,07,0.0,,Y
IDCJAC0009,070293,1985,03,08,0.0,,Y
IDCJAC0009,070293,1985,03,09,0.0,,Y
IDCJAC0009,070293,1985,03,10,0.0,,Y
IDCJAC0009,070293,1985,03,11,0.0,,Y
IDCJAC0009,070293,1985,03,12,0.0,,Y
IDCJAC0009,070293,1985,03,13,0.0,,Y
IDCJAC0009,070293,1985,03,14,0.0,,Y
IDCJAC0009,070293,1985,03,15,0.0,,Y
IDCJAC0009,070293,1985,03,16,0.0,,Y
IDCJAC0009,070293,1985,03,17,0.0,,Y
IDCJAC0009,070293,1985,03,18,3.4,1,Y
IDCJAC0009,070293,1985,03,19,41.4,1,Y
IDCJAC0009,070293,1985,03,20,5.6,1,Y
IDCJAC0009,070293,1985,03,21,8.6,1,Y
IDCJAC0009,070293,1985,03,22,0.4,1,Y
IDCJAC0009,070293,1985,03,23,2.8,1,Y
IDCJAC0009,070293,1985,03,24,4.2,1,Y
IDCJAC0009,070293,1985,03,25,1.0,1,Y
IDCJAC0009,070293,1985,03,26,0.0,,Y
IDCJAC0009,070293,1985,03,27,0.0,,Y
IDCJAC0009,070293,1985,03,28,0.0,,Y
IDCJAC0009,070293,1985,03,29,0.0,,Y
IDCJAC0009,070293,1985,03,30,0.0,,Y
IDCJAC0009,070293,1985,03,31,0.0,,Y
IDCJAC0009,070293,1985,04,01,0.0,,Y
IDCJAC0009,070293,1985,04,02,3.0,1,Y
IDCJAC0009,070293,1985,04,03,1.2,1,Y
IDCJAC0009,070293,1985,04,04,6.0,1,Y
IDCJAC0009,070293,1985,04,05,1.8,1,Y
IDCJAC0009,070293,1985,04,06,0.0,,Y
IDCJAC0009,070293,1985,04,07,2.8,1,Y
IDCJAC0009,070293,1985,04,08,0.0,,Y
IDCJAC0009,070293,1985,04,09,5.6,1,Y
IDCJAC0009,070293,1985,04,10,0.0,,Y
IDCJAC0009,070293,1985,04,11,0.0,,Y
IDCJAC0009,070293,1985,04,12,0.0,,Y
IDCJAC0009,070293,1985,04,13,0.0,,Y
IDCJAC0009,070293,1985,04,14,0.0,,Y
IDCJAC0009,070293,1985,04,15,0.0,,Y
IDCJAC0009,070293,1985,04,16,0.0,,Y
IDCJAC0009,070293,1985,04,17,0.0,,Y
IDCJAC0009,070293,1985,04,18,0.0,,Y
IDCJAC0009,070293,1985,04,19,5.4,1,Y
IDCJAC0009,070293,1985,04,20,0.0,,Y
IDCJAC0009,070293,1985,04,21,0.0,,Y
IDCJAC0009,070293,1985,04,22,0.0,,Y
IDCJAC0009,070293,1985,04,23,0.0,,Y
IDCJAC0009,070293,1985,04,24,0.0,,Y
IDCJAC0009,070293,1985,04,25,0.0,,Y
IDCJAC0009,070293,1985,04,26,0.2,1,Y
IDCJAC0009,070293,1985,04,27,0.0,,Y
IDCJAC0009,070293,1985,04,28,0.8,1,Y
IDCJAC0009,070293,1985,04,29,0.0,,Y
IDCJAC0009,070293,1985,04,30,0.0,,Y
IDCJAC0009,070293,1985,05,01,0.0,,Y
IDCJAC0009,070293,1985,05,02,0.0,,Y
IDCJAC0009,070293,1985,05,03,0.0,,Y
IDCJAC0009,070293,1985,05,04,0.0,,Y
IDCJAC0009,070293,1985,05,05,0.0,,Y
IDCJAC0009,070293,1985,05,06,0.0,,Y
IDCJAC0009,070293,1985,05,07,14.4,1,Y
IDCJAC0009,070293,1985,05,08,0.8,1,Y
IDCJAC0009,070293,1985,05,09,0.0,,Y
IDCJAC0009,070293,1985,05,10,0.0,,Y
IDCJAC0009,070293,1985,05,11,0.0,,Y
IDCJAC0009,070293,1985,05,12,0.0,,Y
IDCJAC0009,070293,1985,05,13,0.0,,Y
IDCJAC0009,070293,1985,05,14,0.0,,Y
IDCJAC0009,070293,1985,05,15,0.0,,Y
IDCJAC0009,070293,1985,05,16,10.4,1,Y
IDCJAC0009,070293,1985,05,17,1.2,1,Y
IDCJAC0009,070293,1985,05,18,0.0,,Y
IDCJAC0009,070293,1985,05,19,10.4,1,Y
IDCJAC0009,070293,1985,05,20,0.0,,Y
IDCJAC0009,070293,1985,05,21,0.0,,Y
IDCJAC0009,070293,1985,05,22,0.0,,Y
IDCJAC0009,070293,1985,05,23,0.0,,Y
IDCJAC0009,070293,1985,05,24,0.0,,Y
IDCJAC0009,070293,1985,05,25,0.0,,Y
IDCJAC0009,070293,1985,05,26,0.0,,Y
IDCJAC0009,070293,1985,05,27,0.0,,Y
IDCJAC0009,070293,1985,05,28,0.0,,Y
IDCJAC0009,070293,1985,05,29,0.0,,Y
IDCJAC0009,070293,1985,05,30,2.8,1,Y
IDCJAC0009,070293,1985,05,31,23.6,1,Y
IDCJAC0009,070293,1985,06,01,0.0,,Y
IDCJAC0009,070293,1985,06,02,9.6,1,Y
IDCJAC0009,070293,1985,06,03,0.0,,Y
IDCJAC0009,070293,1985,06,04,3.8,1,Y
IDCJAC0009,070293,1985,06,05,2.4,1,Y
IDCJAC0009,070293,1985,06,06,10.2,1,Y
IDCJAC0009,070293,1985,06,07,0.0,,Y
IDCJAC0009,070293,1985,06,08,0.0,,Y
IDCJAC0009,070293,1985,06,09,0.0,,Y
IDCJAC0009,070293,1985,06,10,0.0,,Y
IDCJAC0009,070293,1985,06,11,0.0,,Y
IDCJAC0009,070293,1985,06,12,0.0,,Y
IDCJAC0009,070293,1985,06,13,0.0,,Y
IDCJAC0009,070293,1985,06,14,0.0,,Y
IDCJAC0009,070293,1985,06,15,0.0,,Y
IDCJAC0009,070293,1985,06,16,0.0,,Y
IDCJAC0009,070293,1985,06,17,0.0,,Y
IDCJAC0009,070293,1985,06,18,0.0,,Y
IDCJAC0009,070293,1985,06,19,0.0,,Y
IDCJAC0009,070293,1985,06,20,1.4,1,Y
IDCJAC0009,070293,1985,06,21,4.0,1,Y
IDCJAC0009,070293,1985,06,22,0.0,,Y
IDCJAC0009,070293,1985,06,23,1.6,1,Y
IDCJAC0009,070293,1985,06,24,0.0,,Y
IDCJAC0009,070293,1985,06,25,0.0,,Y
IDCJAC0009,070293,1985,06,26,0.0,,Y
IDCJAC0009,070293,1985,06,27,0.0,,Y
IDCJAC0009,070293,1985,06,28,0.0,,Y
IDCJAC0009,070293,1985,06,29,0.0,,Y
IDCJAC0009,070293,1985,06,30,0.0,,Y
IDCJAC0009,070293,1985,07,01,0.0,,Y
IDCJAC0009,070293,1985,07,02,0.0,,Y
IDCJAC0009,070293,1985,07,03,0.0,,Y
IDCJAC0009,070293,1985,07,04,0.0,,Y
IDCJAC0009,070293,1985,07,05,0.0,,Y
IDCJAC0009,070293,1985,07,06,0.0,,Y
IDCJAC0009,070293,1985,07,07,0.0,,Y
IDCJAC0009,070293,1985,07,08,0.0,,Y
IDCJAC0009,070293,1985,07,09,0.0,,Y
IDCJAC0009,070293,1985,07,10,0.0,,Y
IDCJAC0009,070293,1985,07,11,0.0,,Y
IDCJAC0009,070293,1985,07,12,0.0,,Y
IDCJAC0009,070293,1985,07,13,0.0,,Y
IDCJAC0009,070293,1985,07,14,0.0,,Y
IDCJAC0009,070293,1985,07,15,0.0,,Y
IDCJAC0009,070293,1985,07,16,32.0,1,Y
IDCJAC0009,070293,1985,07,17,0.6,1,Y
IDCJAC0009,070293,1985,07,18,0.0,,Y
IDCJAC0009,070293,1985,07,19,0.0,,Y
IDCJAC0009,070293,1985,07,20,0.0,,Y
IDCJAC0009,070293,1985,07,21,0.0,,Y
IDCJAC0009,070293,1985,07,22,0.0,,Y
IDCJAC0009,070293,1985,07,23,1.6,1,Y
IDCJAC0009,070293,1985,07,24,0.0,,Y
IDCJAC0009,070293,1985,07,25,0.0,,Y
IDCJAC0009,070293,1985,07,26,0.0,,Y
IDCJAC0009,070293,1985,07,27,0.0,,Y
IDCJAC0009,070293,1985,07,28,0.0,,Y
IDCJAC0009,070293,1985,07,29,0.0,,Y
IDCJAC0009,070293,1985,07,30,3.4,1,Y
IDCJAC0009,070293,1985,07,31,0.0,,Y
IDCJAC0009,070293,1985,08,01,0.0,,Y
IDCJAC0009,070293,1985,08,02,0.0,,Y
IDCJAC0009,070293,1985,08,03,0.0,,Y
IDCJAC0009,070293,1985,08,04,0.0,,Y
IDCJAC0009,070293,1985,08,05,8.4,1,Y
IDCJAC0009,070293,1985,08,06,3.6,1,Y
IDCJAC0009,070293,1985,08,07,19.2,1,Y
IDCJAC0009,070293,1985,08,08,1.2,1,Y
IDCJAC0009,070293,1985,08,09,0.0,,Y
IDCJAC0009,070293,1985,08,10,0.0,,Y
IDCJAC0009,070293,1985,08,11,0.0,,Y
IDCJAC0009,070293,1985,08,12,0.0,,Y
IDCJAC0009,070293,1985,08,13,0.0,,Y
IDCJAC0009,070293,1985,08,14,0.0,,Y
IDCJAC0009,070293,1985,08,15,0.0,,Y
IDCJAC0009,070293,1985,08,16,35.0,1,Y
IDCJAC0009,070293,1985,08,17,2.6,1,Y
IDCJAC0009,070293,1985,08,18,0.8,1,Y
IDCJAC0009,070293,1985,08,19,0.0,,Y
IDCJAC0009,070293,1985,08,20,0.0,,Y
IDCJAC0009,070293,1985,08,21,0.0,,Y
IDCJAC0009,070293,1985,08,22,11.6,1,Y
IDCJAC0009,070293,1985,08,23,0.0,,Y
IDCJAC0009,070293,1985,08,24,0.0,,Y
IDCJAC0009,070293,1985,08,25,0.0,,Y
IDCJAC0009,070293,1985,08,26,27.0,1,Y
IDCJAC0009,070293,1985,08,27,0.0,,Y
IDCJAC0009,070293,1985,08,28,0.0,,Y
IDCJAC0009,070293,1985,08,29,0.0,,Y
IDCJAC0009,070293,1985,08,30,8.0,1,Y
IDCJAC0009,070293,1985,08,31,0.0,,Y
IDCJAC0009,070293,1985,09,01,,,
IDCJAC0009,070293,1985,09,02,,,
IDCJAC0009,070293,1985,09,03,,,
IDCJAC0009,070293,1985,09,04,,,
IDCJAC0009,070293,1985,09,05,,,
IDCJAC0009,070293,1985,09,06,,,
IDCJAC0009,070293,1985,09,07,,,
IDCJAC0009,070293,1985,09,08,,,
IDCJAC0009,070293,1985,09,09,,,
IDCJAC0009,070293,1985,09,10,,,
IDCJAC0009,070293,1985,09,11,,,
IDCJAC0009,070293,1985,09,12,,,
IDCJAC0009,070293,1985,09,13,,,
IDCJAC0009,070293,1985,09,14,,,
IDCJAC0009,070293,1985,09,15,,,
IDCJAC0009,070293,1985,09,16,,,
IDCJAC0009,070293,1985,09,17,,,
IDCJAC0009,070293,1985,09,18,,,
IDCJAC0009,070293,1985,09,19,,,
IDCJAC0009,070293,1985,09,20,,,
IDCJAC0009,070293,1985,09,21,,,
IDCJAC0009,070293,1985,09,22,,,
IDCJAC0009,070293,1985,09,23,,,
IDCJAC0009,070293,1985,09,24,,,
IDCJAC0009,070293,1985,09,25,,,
IDCJAC0009,070293,1985,09,26,,,
IDCJAC0009,070293,1985,09,27,,,
IDCJAC0009,070293,1985,09,28,,,
IDCJAC0009,070293,1985,09,29,,,
IDCJAC0009,070293,1985,09,30,,,
IDCJAC0009,070293,1985,10,01,,,
IDCJAC0009,070293,1985,10,02,,,
IDCJAC0009,070293,1985,10,03,,,
IDCJAC0009,070293,1985,10,04,,,
IDCJAC0009,070293,1985,10,05,,,
IDCJAC0009,070293,1985,10,06,,,
IDCJAC0009,070293,1985,10,07,,,
IDCJAC0009,070293,1985,10,08,,,
IDCJAC0009,070293,1985,10,09,,,
IDCJAC0009,070293,1985,10,10,,,
IDCJAC0009,070293,1985,10,11,,,
IDCJAC0009,070293,1985,10,12,,,
IDCJAC0009,070293,1985,10,13,,,
IDCJAC0009,070293,1985,10,14,,,
IDCJAC0009,070293,1985,10,15,,,
IDCJAC0009,070293,1985,10,16,,,
IDCJAC0009,070293,1985,10,17,,,
IDCJAC0009,070293,1985,10,18,,,
IDCJAC0009,070293,1985,10,19,,,
IDCJAC0009,070293,1985,10,20,,,
IDCJAC0009,070293,1985,10,21,,,
IDCJAC0009,070293,1985,10,22,,,
IDCJAC0009,070293,1985,10,23,,,
IDCJAC0009,070293,1985,10,24,,,
IDCJAC0009,070293,1985,10,25,,,
IDCJAC0009,070293,1985,10,26,,,
IDCJAC0009,070293,1985,10,27,,,
IDCJAC0009,070293,1985,10,28,,,
IDCJAC0009,070293,1985,10,29,,,
IDCJAC0009,070293,1985,10,30,,,
IDCJAC0009,070293,1985,10,31,,,
IDCJAC0009,070293,1985,11,01,0.0,,Y
IDCJAC0009,070293,1985,11,02,0.0,,Y
IDCJAC0009,070293,1985,11,03,0.0,,Y
IDCJAC0009,070293,1985,11,04,0.0,,Y
IDCJAC0009,070293,1985,11,05,0.0,,Y
IDCJAC0009,070293,1985,11,06,1.5,1,Y
IDCJAC0009,070293,1985,11,07,1.6,1,Y
IDCJAC0009,070293,1985,11,08,0.3,1,Y
IDCJAC0009,070293,1985,11,09,2.0,1,Y
IDCJAC0009,070293,1985,11,10,0.0,,Y
IDCJAC0009,070293,1985,11,11,0.1,1,Y
IDCJAC0009,070293,1985,11,12,0.0,,Y
IDCJAC0009,070293,1985,11,13,0.0,,Y
IDCJAC0009,070293,1985,11,14,0.0,,Y
IDCJAC0009,070293,1985,11,15,17.6,1,Y
IDCJAC0009,070293,1985,11,16,0.0,,Y
IDCJAC0009,070293,1985,11,17,0.9,1,Y
IDCJAC0009,070293,1985,11,18,0.0,,Y
IDCJAC0009,070293,1985,11,19,0.4,1,Y
IDCJAC0009,070293,1985,11,20,0.0,,Y
IDCJAC0009,070293,1985,11,21,1.0,1,Y
IDCJAC0009,070293,1985,11,22,0.0,,Y
IDCJAC0009,070293,1985,11,23,0.0,,Y
IDCJAC0009,070293,1985,11,24,0.0,,Y
IDCJAC0009,070293,1985,11,25,2.6,1,Y
IDCJAC0009,070293,1985,11,26,8.0,1,Y
IDCJAC0009,070293,1985,11,27,22.5,1,Y
IDCJAC0009,070293,1985,11,28,6.8,1,Y
IDCJAC0009,070293,1985,11,29,0.0,,Y
IDCJAC0009,070293,1985,11,30,0.0,,Y
IDCJAC0009,070293,1985,12,01,0.0,,Y
IDCJAC0009,070293,1985,12,02,0.0,,Y
IDCJAC0009,070293,1985,12,03,0.0,,Y
IDCJAC0009,070293,1985,12,04,0.0,,Y
IDCJAC0009,070293,1985,12,05,3.0,1,Y
IDCJAC0009,070293,1985,12,06,1.0,1,Y
IDCJAC0009,070293,1985,12,07,0.0,,Y
IDCJAC0009,070293,1985,12,08,20.0,1,Y
IDCJAC0009,070293,1985,12,09,0.0,,Y
IDCJAC0009,070293,1985,12,10,0.0,,Y
IDCJAC0009,070293,1985,12,11,0.4,1,Y
IDCJAC0009,070293,1985,12,12,1.6,1,Y
IDCJAC0009,070293,1985,12,13,,,
IDCJAC0009,070293,1985,12,14,,,
IDCJAC0009,070293,1985,12,15,,,
IDCJAC0009,070293,1985,12,16,,,
IDCJAC0009,070293,1985,12,17,,,
IDCJAC0009,070293,1985,12,18,,,
IDCJAC0009,070293,1985,12,19,,,
IDCJAC0009,070293,1985,12,20,,,
IDCJAC0009,070293,1985,12,21,,,
IDCJAC0009,070293,1985,12,22,,,
IDCJAC0009,070293,1985,12,23,,,
IDCJAC0009,070293,1985,12,24,,,
IDCJAC0009,070293,1985,12,25,,,
IDCJAC0009,070293,1985,12,26,,,
IDCJAC0009,070293,1985,12,27,,,
IDCJAC0009,070293,1985,12,28,,,
IDCJAC0009,070293,1985,12,29,,,
IDCJAC0009,070293,1985,12,30,,,
IDCJAC0009,070293,1985,12,31,,,
IDCJAC0009,070293,1986,01,01,,,
IDCJAC0009,070293,1986,01,02,,,
IDCJAC0009,070293,1986,01,03,,,
IDCJAC0009,070293,1986,01,04,,,
IDCJAC0009,070293,1986,01,05,,,
IDCJAC0009,070293,1986,01,06,,,
IDCJAC0009,070293,1986,01,07,,,
IDCJAC0009,070293,1986,01,08,,,
IDCJAC0009,070293,1986,01,09,,,
IDCJAC0009,070293,1986,01,10,,,
IDCJAC0009,070293,1986,01,11,,,
IDCJAC0009,070293,1986,01,12,,,
IDCJAC0009,070293,1986,01,13,,,
IDCJAC0009,070293,1986,01,14,,,
IDCJAC0009,070293,1986,01,15,,,
IDCJAC0009,070293,1986,01,16,17.8,1,Y
IDCJAC0009,070293,1986,01,17,4.2,1,Y
IDCJAC0009,070293,1986,01,18,1.0,1,Y
IDCJAC0009,070293,1986,01,19,0.0,,Y
IDCJAC0009,070293,1986,01,20,0.0,,Y
IDCJAC0009,070293,1986,01,21,0.0,,Y
IDCJAC0009,070293,1986,01,22,0.0,,Y
IDCJAC0009,070293,1986,01,23,9.8,1,Y
IDCJAC0009,070293,1986,01,24,0.0,,Y
IDCJAC0009,070293,1986,01,25,0.0,,Y
IDCJAC0009,070293,1986,01,26,0.0,,Y
IDCJAC0009,070293,1986,01,27,0.0,,Y
IDCJAC0009,070293,1986,01,28,0.0,,Y
IDCJAC0009,070293,1986,01,29,0.0,,Y
IDCJAC0009,070293,1986,01,30,0.0,,Y
IDCJAC0009,070293,1986,01,31,0.0,,Y
IDCJAC0009,070293,1986,02,01,0.0,,Y
IDCJAC0009,070293,1986,02,02,0.0,,Y
IDCJAC0009,070293,1986,02,03,0.0,,Y
IDCJAC0009,070293,1986,02,04,0.0,,Y
IDCJAC0009,070293,1986,02,05,0.0,,Y
IDCJAC0009,070293,1986,02,06,0.0,,Y
IDCJAC0009,070293,1986,02,07,0.0,,Y
IDCJAC0009,070293,1986,02,08,0.0,,Y
IDCJAC0009,070293,1986,02,09,0.0,,Y
IDCJAC0009,070293,1986,02,10,0.0,,Y
IDCJAC0009,070293,1986,02,11,0.0,,Y
IDCJAC0009,070293,1986,02,12,0.0,,Y
IDCJAC0009,070293,1986,02,13,0.0,,Y
IDCJAC0009,070293,1986,02,14,0.0,,Y
IDCJAC0009,070293,1986,02,15,0.0,,Y
IDCJAC0009,070293,1986,02,16,0.0,,Y
IDCJAC0009,070293,1986,02,17,9.0,1,Y
IDCJAC0009,070293,1986,02,18,0.2,1,Y
IDCJAC0009,070293,1986,02,19,0.0,,Y
IDCJAC0009,070293,1986,02,20,0.0,,Y
IDCJAC0009,070293,1986,02,21,0.0,,Y
IDCJAC0009,070293,1986,02,22,0.0,,Y
IDCJAC0009,070293,1986,02,23,0.0,,Y
IDCJAC0009,070293,1986,02,24,0.0,,Y
IDCJAC0009,070293,1986,02,25,0.0,,Y
IDCJAC0009,070293,1986,02,26,0.0,,Y
IDCJAC0009,070293,1986,02,27,0.0,,Y
IDCJAC0009,070293,1986,02,28,0.0,,Y
IDCJAC0009,070293,1986,03,01,0.0,,Y
IDCJAC0009,070293,1986,03,02,0.0,,Y
IDCJAC0009,070293,1986,03,03,0.0,,Y
IDCJAC0009,070293,1986,03,04,0.0,,Y
IDCJAC0009,070293,1986,03,05,0.0,,Y
IDCJAC0009,070293,1986,03,06,0.0,,Y
IDCJAC0009,070293,1986,03,07,0.0,,Y
IDCJAC0009,070293,1986,03,08,0.0,,Y
IDCJAC0009,070293,1986,03,09,0.0,,Y
IDCJAC0009,070293,1986,03,10,0.0,,Y
IDCJAC0009,070293,1986,03,11,0.0,,Y
IDCJAC0009,070293,1986,03,12,0.0,,Y
IDCJAC0009,070293,1986,03,13,0.0,,Y
IDCJAC0009,070293,1986,03,14,0.0,,Y
IDCJAC0009,070293,1986,03,15,0.0,,Y
IDCJAC0009,070293,1986,03,16,0.0,,Y
IDCJAC0009,070293,1986,03,17,0.0,,Y
IDCJAC0009,070293,1986,03,18,0.0,,Y
IDCJAC0009,070293,1986,03,19,0.0,,Y
IDCJAC0009,070293,1986,03,20,0.0,,Y
IDCJAC0009,070293,1986,03,21,0.0,,Y
IDCJAC0009,070293,1986,03,22,0.0,,Y
IDCJAC0009,070293,1986,03,23,0.0,,Y
IDCJAC0009,070293,1986,03,24,1.2,1,Y
IDCJAC0009,070293,1986,03,25,0.0,,Y
IDCJAC0009,070293,1986,03,26,0.0,,Y
IDCJAC0009,070293,1986,03,27,0.4,1,Y
IDCJAC0009,070293,1986,03,28,0.0,,Y
IDCJAC0009,070293,1986,03,29,0.2,1,Y
IDCJAC0009,070293,1986,03,30,0.0,,Y
IDCJAC0009,070293,1986,03,31,0.0,,Y
IDCJAC0009,070293,1986,04,01,0.0,,Y
IDCJAC0009,070293,1986,04,02,0.0,,Y
IDCJAC0009,070293,1986,04,03,0.0,,Y
IDCJAC0009,070293,1986,04,04,0.0,,Y
IDCJAC0009,070293,1986,04,05,0.0,,Y
IDCJAC0009,070293,1986,04,06,0.0,,Y
IDCJAC0009,070293,1986,04,07,0.0,,Y
IDCJAC0009,070293,1986,04,08,0.0,,Y
IDCJAC0009,070293,1986,04,09,0.0,,Y
IDCJAC0009,070293,1986,04,10,0.0,,Y
IDCJAC0009,070293,1986,04,11,0.0,,Y
IDCJAC0009,070293,1986,04,12,0.0,,Y
IDCJAC0009,070293,1986,04,13,1.6,1,Y
IDCJAC0009,070293,1986,04,14,0.0,,Y
IDCJAC0009,070293,1986,04,15,0.0,,Y
IDCJAC0009,070293,1986,04,16,0.0,,Y
IDCJAC0009,070293,1986,04,17,21.4,1,Y
IDCJAC0009,070293,1986,04,18,0.0,,Y
IDCJAC0009,070293,1986,04,19,0.0,,Y
IDCJAC0009,070293,1986,04,20,0.0,,Y
IDCJAC0009,070293,1986,04,21,0.0,,Y
IDCJAC0009,070293,1986,04,22,0.0,,Y
IDCJAC0009,070293,1986,04,23,0.0,,Y
IDCJAC0009,070293,1986,04,24,0.0,,Y
IDCJAC0009,070293,1986,04,25,0.0,,Y
IDCJAC0009,070293,1986,04,26,0.0,,Y
IDCJAC0009,070293,1986,04,27,0.0,,Y
IDCJAC0009,070293,1986,04,28,0.0,,Y
IDCJAC0009,070293,1986,04,29,21.0,1,Y
IDCJAC0009,070293,1986,04,30,1.5,1,Y
IDCJAC0009,070293,1986,05,01,1.5,1,Y
IDCJAC0009,070293,1986,05,02,0.0,,Y
IDCJAC0009,070293,1986,05,03,0.0,,Y
IDCJAC0009,070293,1986,05,04,0.0,,Y
IDCJAC0009,070293,1986,05,05,0.0,,Y
IDCJAC0009,070293,1986,05,06,0.0,,Y
IDCJAC0009,070293,1986,05,07,12.5,1,Y
IDCJAC0009,070293,1986,05,08,0.0,,Y
IDCJAC0009,070293,1986,05,09,,,
IDCJAC0009,070293,1986,05,10,12.8,2,Y
IDCJAC0009,070293,1986,05,11,0.0,,Y
IDCJAC0009,070293,1986,05,12,0.0,,Y
IDCJAC0009,070293,1986,05,13,0.0,,Y
IDCJAC0009,070293,1986,05,14,0.0,,Y
IDCJAC0009,070293,1986,05,15,0.0,,Y
IDCJAC0009,070293,1986,05,16,0.0,,Y
IDCJAC0009,070293,1986,05,17,0.0,,Y
IDCJAC0009,070293,1986,05,18,,,
IDCJAC0009,070293,1986,05,19,34.0,2,Y
IDCJAC0009,070293,1986,05,20,0.0,,Y
IDCJAC0009,070293,1986,05,21,0.0,,Y
IDCJAC0009,070293,1986,05,22,0.0,,Y
IDCJAC0009,070293,1986,05,23,0.0,,Y
IDCJAC0009,070293,1986,05,24,16.6,1,Y
IDCJAC0009,070293,1986,05,25,1.6,1,Y
IDCJAC0009,070293,1986,05,26,0.0,,Y
IDCJAC0009,070293,1986,05,27,0.0,,Y
IDCJAC0009,070293,1986,05,28,0.0,,Y
IDCJAC0009,070293,1986,05,29,0.0,,Y
IDCJAC0009,070293,1986,05,30,0.0,,Y
IDCJAC0009,070293,1986,05,31,0.0,,Y
IDCJAC0009,070293,1986,06,01,0.0,,Y
IDCJAC0009,070293,1986,06,02,0.0,,Y
IDCJAC0009,070293,1986,06,03,0.0,,Y
IDCJAC0009,070293,1986,06,04,0.0,,Y
IDCJAC0009,070293,1986,06,05,0.0,,Y
IDCJAC0009,070293,1986,06,06,0.0,,Y
IDCJAC0009,070293,1986,06,07,0.0,,Y
IDCJAC0009,070293,1986,06,08,0.0,,Y
IDCJAC0009,070293,1986,06,09,0.0,,Y
IDCJAC0009,070293,1986,06,10,0.0,,Y
IDCJAC0009,070293,1986,06,11,0.0,,Y
IDCJAC0009,070293,1986,06,12,0.0,,Y
IDCJAC0009,070293,1986,06,13,0.0,,Y
IDCJAC0009,070293,1986,06,14,0.0,,Y
IDCJAC0009,070293,1986,06,15,0.0,,Y
IDCJAC0009,070293,1986,06,16,0.6,1,Y
IDCJAC0009,070293,1986,06,17,0.5,1,Y
IDCJAC0009,070293,1986,06,18,4.0,1,Y
IDCJAC0009,070293,1986,06,19,0.4,1,Y
IDCJAC0009,070293,1986,06,20,2.6,1,Y
IDCJAC0009,070293,1986,06,21,0.2,1,Y
IDCJAC0009,070293,1986,06,22,0.0,,Y
IDCJAC0009,070293,1986,06,23,0.0,,Y
IDCJAC0009,070293,1986,06,24,0.0,,Y
IDCJAC0009,070293,1986,06,25,0.0,,Y
IDCJAC0009,070293,1986,06,26,0.0,,Y
IDCJAC0009,070293,1986,06,27,0.0,,Y
IDCJAC0009,070293,1986,06,28,0.0,,Y
IDCJAC0009,070293,1986,06,29,0.0,,Y
IDCJAC0009,070293,1986,06,30,0.0,,Y
IDCJAC0009,070293,1986,07,01,0.0,,Y
IDCJAC0009,070293,1986,07,02,14.0,1,Y
IDCJAC0009,070293,1986,07,03,21.0,1,Y
IDCJAC0009,070293,1986,07,04,1.2,1,Y
IDCJAC0009,070293,1986,07,05,9.8,1,Y
IDCJAC0009,070293,1986,07,06,6.8,1,Y
IDCJAC0009,070293,1986,07,07,0.3,1,Y
IDCJAC0009,070293,1986,07,08,0.4,1,Y
IDCJAC0009,070293,1986,07,09,1.8,1,Y
IDCJAC0009,070293,1986,07,10,0.0,,Y
IDCJAC0009,070293,1986,07,11,0.0,,Y
IDCJAC0009,070293,1986,07,12,0.0,,Y
